25	104	320
316	317	318
93	317	319
106	322	327
106	107	322
34	100	106
102	323	326
108	109	324
35	107	321
101	102	326
25	103	110
103	110	323
100	106	327
100	101	327
109	110	323
102	323	328
109	324	326
107	321	322
101	325	326
109	323	326
103	323	328
35	108	321
24	103	328
101	325	327
24	102	328
321	322	325
108	321	324
324	325	326
321	324	325
322	325	327
111	337	338
330	335	336
118	330	347
118	119	330
115	334	339
115	339	348
31	116	340
31	117	340
111	112	338
117	118	333
334	339	342
116	334	340
330	337	343
29	96	331
113	329	339
330	335	337
30	113	329
329	339	342
111	337	341
119	330	343
117	333	340
96	331	332
27	111	341
113	114	339
335	337	338
32	115	348
114	339	348
26	119	343
329	344	345
330	336	347
333	340	342
334	340	342
336	344	345
329	342	345
26	105	343
29	112	331
331	332	335
333	342	345
332	335	336
27	105	341
30	329	344
336	345	347
331	335	338
118	333	347
332	336	344
96	332	346
337	341	343
112	331	338
32	114	348
30	344	346
105	341	343
332	344	346
333	345	347
30	96	346
115	116	334
117	118	349
31	117	350
26	104	119
35	108	350
118	119	351
108	117	350
109	110	351
104	119	352
109	118	349
25	110	352
108	117	349
25	104	352
31	35	350
119	351	352
109	118	351
110	351	352
108	109	349
95	112	353
94	111	353
27	28	354
94	111	354
27	111	354
28	94	354
29	95	112
94	95	353
111	112	353
32	98	114
32	33	98
30	97	113
97	98	114
97	113	114
32	115	356
115	356	359
34	99	355
31	35	360
355	356	359
99	355	356
35	107	360
106	355	359
107	358	360
32	33	356
33	99	356
116	357	358
116	358	360
115	357	359
106	357	359
106	357	358
31	116	360
34	106	355
106	107	358
115	116	357
29	36	96
30	96	120
36	96	120
26	37	361
26	105	361
3	56	361
2	27	362
27	105	362
56	361	362
2	56	362
105	361	362
3	37	361
123	363	364
16	121	369
123	124	364
26	37	366
363	365	366
37	121	366
26	119	366
31	117	124
121	365	369
123	363	367
117	124	364
117	118	364
118	119	363
118	363	364
122	368	369
363	365	367
121	365	366
122	123	367
119	363	366
122	365	369
122	365	367
20	90	368
16	90	369
90	368	369
20	122	368
373	378	383
128	377	378
32	114	130
127	128	378
19	127	383
125	126	372
128	375	377
127	378	383
126	371	372
371	372	377
7	72	382
7	371	382
125	376	385
8	72	382
30	120	370
128	129	375
8	373	382
113	114	379
30	113	380
125	372	385
114	130	379
120	370	376
113	379	380
7	371	384
36	125	376
126	371	384
8	88	373
129	374	375
372	377	386
36	120	376
371	377	378
370	381	385
374	379	380
30	370	380
375	377	386
374	375	381
370	380	381
19	88	383
88	373	383
381	385	386
374	380	381
129	374	387
370	376	385
371	378	382
373	378	382
375	381	386
130	379	387
372	385	386
374	379	387
7	126	384
129	130	387
19	127	395
129	389	393
116	390	391
388	390	391
20	122	392
123	124	389
129	389	394
128	129	393
124	389	390
32	115	130
122	123	393
115	130	388
116	390	397
388	390	394
115	388	391
124	390	397
392	395	398
20	89	392
31	124	397
122	393	398
127	395	398
127	128	398
19	89	395
123	389	393
130	388	396
31	116	397
89	392	395
128	393	398
388	394	396
389	390	394
122	392	398
129	394	396
115	116	391
129	130	396
112	399	401
29	36	401
111	112	399
125	399	401
27	111	400
125	126	399
36	125	401
7	126	402
2	70	400
111	399	400
2	27	400
29	112	401
7	70	402
399	400	402
126	399	402
70	400	402
5	16	121
5	71	121
37	121	403
3	37	403
71	121	403
3	71	403
404	414	418
144	417	418
412	414	418
139	140	433
140	409	429
142	407	428
144	410	418
141	408	430
135	136	427
410	416	423
142	143	406
41	144	417
134	135	424
138	411	413
133	134	422
141	142	407
140	141	408
30	97	415
138	139	411
131	132	419
137	413	431
410	423	425
419	420	423
97	98	412
39	144	410
38	40	413
131	419	421
40	137	413
30	405	415
38	138	413
416	419	423
404	417	418
410	416	426
30	120	405
405	415	416
142	406	428
132	419	420
412	415	426
412	418	426
41	145	417
98	412	414
405	416	419
39	410	425
145	146	404
120	405	421
146	404	414
140	408	429
141	407	430
145	404	417
405	419	421
133	420	428
411	413	431
39	143	425
410	418	426
133	422	428
33	146	414
33	98	414
140	409	433
134	424	430
97	412	415
36	131	421
36	120	421
406	420	423
415	416	426
135	427	429
406	423	425
134	422	430
143	406	425
135	424	429
136	427	432
407	422	428
406	420	428
409	427	429
408	424	430
136	431	432
411	431	432
139	411	433
407	422	430
409	427	432
408	424	429
411	432	433
409	432	433
132	133	420
136	137	431
42	148	149
149	150	434
148	149	434
147	148	434
150	434	435
41	144	150
39	144	435
144	150	435
39	147	435
147	434	435
153	154	443
151	152	440
6	157	444
156	157	442
154	155	445
152	153	437
155	156	436
156	159	436
10	158	446
151	163	441
152	162	437
160	436	445
155	436	445
153	161	437
152	162	440
151	163	440
159	438	442
161	439	443
156	159	442
153	161	443
38	40	441
157	438	442
154	439	443
157	438	444
6	444	446
158	444	446
154	439	445
158	438	444
160	439	445
6	10	446
38	163	441
40	151	441
158	159	438
159	160	436
160	161	439
161	162	437
162	163	440
142	143	466
143	447	466
158	159	457
164	454	455
10	158	451
164	455	463
453	457	459
158	453	457
454	455	471
451	464	471
158	451	453
454	462	471
42	164	454
141	142	456
451	453	471
23	164	463
450	465	468
160	450	458
159	160	450
11	91	451
465	466	468
162	163	469
38	138	472
160	161	458
140	141	448
161	458	460
140	448	449
161	162	460
139	140	449
456	466	468
138	139	452
38	163	472
139	449	452
148	454	461
454	461	462
147	148	461
42	148	454
39	147	467
461	462	473
91	451	464
39	143	467
447	459	465
457	459	465
459	462	473
91	463	464
453	459	462
162	469	474
147	461	467
138	452	472
450	458	468
447	459	473
455	463	464
142	456	466
450	457	465
162	460	474
159	450	457
10	11	451
458	460	470
447	465	466
449	452	474
448	449	470
143	447	467
453	462	471
449	460	474
448	468	470
458	468	470
447	467	473
163	469	472
449	460	470
455	464	471
461	467	473
141	448	456
452	469	474
448	456	468
452	469	472
23	91	463
134	480	481
131	132	485
152	478	479
136	137	478
40	137	151
151	152	478
133	134	480
6	157	484
134	135	481
7	126	487
480	481	488
36	125	131
155	475	482
135	481	490
484	486	487
476	481	482
484	487	497
476	481	490
156	157	483
153	154	476
154	155	482
155	156	475
137	151	478
152	479	489
152	153	489
153	476	489
479	489	490
132	477	493
132	477	491
481	482	488
475	482	488
483	486	492
479	490	494
6	484	497
136	478	479
483	484	486
476	489	490
132	485	491
7	487	497
480	492	496
125	131	485
477	486	487
477	487	491
486	492	496
157	483	484
475	488	492
135	490	494
126	487	491
156	475	483
133	493	496
477	486	496
485	491	495
480	488	492
154	476	482
125	485	495
136	479	494
133	480	496
477	493	496
475	483	492
126	491	495
6	7	497
125	126	495
132	133	493
135	136	494
42	127	164
19	127	505
32	130	500
42	127	503
41	150	499
150	499	501
129	130	501
150	501	502
498	499	501
128	129	502
146	498	500
127	164	505
41	145	499
145	146	498
128	502	503
130	501	504
149	150	502
149	502	503
145	498	499
33	146	500
127	128	503
498	501	504
130	500	504
42	149	503
32	33	500
498	500	504
129	501	502
19	23	505
23	164	505
168	169	512
510	511	523
169	170	515
506	507	513
168	511	512
167	510	523
136	512	515
506	507	520
165	166	516
134	510	511
135	511	512
509	513	514
169	512	515
506	509	513
133	134	510
134	135	511
43	165	517
135	136	512
131	506	520
136	137	515
94	95	513
28	171	514
509	516	517
40	137	170
131	132	506
43	171	517
95	507	513
28	94	514
29	36	520
137	170	515
509	514	517
165	516	517
36	131	520
508	509	516
29	95	507
171	514	517
506	508	509
510	521	522
167	510	521
132	506	508
510	518	522
166	516	522
132	508	519
168	511	523
508	516	522
508	518	522
133	510	518
29	507	520
508	518	519
133	518	519
94	513	514
166	521	522
132	133	519
166	167	521
167	168	523
1	172	525
27	28	524
1	55	525
28	171	524
2	55	524
2	27	524
55	524	525
171	524	525
43	172	526
171	525	526
172	525	526
43	171	526
167	168	541
166	167	536
60	61	542
60	534	535
527	536	537
60	535	542
6	60	534
527	530	532
167	530	541
169	170	531
6	157	534
165	166	535
527	533	537
169	529	531
155	527	532
166	535	537
534	535	537
151	170	531
40	151	170
151	152	531
152	153	529
153	154	528
154	155	532
155	156	527
156	157	533
152	529	531
1	61	538
166	536	537
528	529	540
153	528	529
527	530	536
169	529	540
533	534	537
1	172	538
43	172	539
528	532	541
157	533	534
61	538	542
530	532	541
528	540	541
172	538	539
154	528	532
156	527	533
167	530	536
165	535	542
538	539	542
168	540	541
165	539	542
43	165	539
168	169	540
41	45	545
34	99	543
41	145	545
99	543	546
146	544	546
33	146	546
145	146	544
45	173	545
543	544	546
33	99	546
173	544	545
173	543	544
145	544	545
34	173	543
17	82	547
18	82	176
82	547	548
44	174	549
17	177	547
44	175	549
46	174	550
82	176	548
46	177	550
175	176	548
177	547	550
174	549	550
547	548	549
547	549	550
175	548	549
551	552	554
42	552	554
176	553	556
553	554	556
180	181	555
42	182	554
181	555	558
551	552	557
22	182	553
178	179	551
18	176	553
42	149	552
149	150	555
149	552	555
551	554	556
182	553	554
41	45	558
45	181	558
179	551	557
175	176	556
150	555	558
180	555	557
18	22	553
41	150	558
179	180	557
552	555	557
44	175	559
44	178	559
178	551	559
551	556	559
175	556	559
186	561	562
106	107	560
34	106	575
180	565	566
44	174	572
185	186	561
44	178	572
107	560	562
180	181	566
45	181	573
179	180	565
181	566	576
184	185	567
565	566	569
35	186	562
34	563	575
34	173	563
561	562	568
184	567	577
565	567	569
183	184	564
46	174	574
178	179	571
184	564	577
563	570	575
46	183	574
179	565	571
568	569	570
178	571	572
561	567	569
45	173	573
560	562	568
35	107	562
565	567	577
173	563	573
560	570	575
563	570	576
185	561	567
560	568	570
183	564	574
566	569	570
174	572	574
561	568	569
106	560	575
564	571	572
181	573	576
563	573	576
564	572	574
565	571	577
564	571	577
566	570	576
123	124	580
31	124	581
185	186	580
124	186	581
122	123	582
35	186	581
122	579	582
185	580	582
123	580	582
20	122	578
17	20	578
17	177	578
124	186	580
184	185	582
46	183	583
46	177	583
183	184	579
122	578	579
184	579	582
31	35	581
177	578	583
183	579	583
578	579	583
22	23	585
164	182	584
182	584	585
23	584	585
22	182	585
23	164	584
42	164	182
190	586	587
190	191	586
14	80	189
586	587	589
47	191	588
47	49	588
80	81	587
191	586	588
187	188	586
15	81	589
189	190	587
80	189	587
81	587	589
15	188	589
49	187	588
187	586	588
188	586	589
4	14	592
3	37	590
14	189	592
192	590	591
192	193	591
3	590	595
47	48	594
47	191	594
4	57	592
190	191	591
37	192	590
189	190	593
3	57	595
590	591	593
189	592	593
48	193	594
193	591	594
191	591	594
190	591	593
592	593	595
590	593	595
57	592	595
47	48	49
37	121	192
121	192	597
121	596	597
16	121	596
596	597	599
193	597	598
48	49	598
48	193	598
597	598	599
192	193	597
49	187	598
187	188	599
187	598	599
596	599	600
188	599	600
15	188	600
16	87	596
15	87	600
87	596	600
187	188	601
49	187	194
187	194	601
46	194	601
17	177	602
188	601	602
15	17	602
46	177	601
15	188	602
177	601	602
192	193	603
25	195	603
193	195	603
48	193	195
192	603	604
37	192	604
26	37	604
25	104	603
26	104	604
104	603	604
606	609	610
108	186	607
185	186	607
605	609	610
48	195	608
606	608	609
49	194	608
194	608	612
35	108	186
606	608	612
195	608	609
108	109	607
185	607	610
109	110	605
605	607	610
109	605	607
48	49	608
184	185	610
25	195	611
183	184	606
46	194	612
184	606	610
46	183	612
605	609	611
110	605	611
195	609	611
25	110	611
183	606	612
202	615	622
613	615	622
617	618	621
198	617	618
200	201	625
141	142	613
141	614	623
140	141	614
50	202	615
196	615	619
38	138	197
140	614	616
141	613	623
201	202	622
197	198	618
199	616	617
199	200	616
198	199	617
200	616	625
613	615	624
616	617	620
139	617	621
143	196	619
142	619	624
140	616	620
138	197	618
614	616	625
615	619	624
139	617	620
138	618	621
142	613	624
201	622	623
614	623	625
201	623	625
613	622	623
39	143	196
50	196	615
138	139	621
139	140	620
142	143	619
42	182	626
627	630	633
182	626	630
21	205	633
205	630	633
204	205	630
50	196	631
182	627	630
50	203	631
22	182	627
39	196	632
203	204	629
204	629	630
42	148	626
626	629	630
147	148	628
203	629	631
148	626	628
22	84	627
626	628	629
628	631	632
39	147	632
147	628	632
628	629	631
196	631	632
21	84	633
84	627	633
204	641	642
21	85	205
162	163	655
201	634	644
637	639	645
635	639	645
204	642	647
203	204	641
85	86	646
159	640	641
160	636	640
161	636	639
159	160	640
158	159	641
162	637	639
160	161	636
161	162	639
204	205	647
200	201	644
9	10	653
50	202	643
201	202	634
203	641	648
199	200	635
86	638	646
198	199	645
38	163	652
197	198	650
9	638	653
202	634	643
85	205	646
640	641	648
158	641	642
636	640	649
199	635	645
198	645	650
634	644	649
197	650	652
634	648	649
638	647	653
644	649	651
205	646	647
640	648	649
162	637	655
637	645	650
9	86	638
638	646	647
635	639	651
636	639	651
158	642	654
38	197	652
203	643	648
634	643	648
636	649	651
642	647	653
635	644	651
200	635	644
10	653	654
650	652	655
163	652	655
642	653	654
637	650	655
10	158	654
50	203	643
